"id","name","list_price"
2578,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Abancay Hacia Nazca Segun GRR 003-000005 y GTR 007-001372",1
3110,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Abancay Hacia Nazca Segun GRR 003-000012 y GRT 007-002013",1
4917,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja ley Traslado Desde Abancay Hacia Nazca Segun GRR 003-000179 y GRT 007-002463",1
4918,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Abancay Hacia Nazca Segun GRR 003-000180 y GRT 008-002462",1
2000,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Abancay Hacia Nazca Segun GRR 004-000315 y GRT 007-001207",1
2592,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Abancay Hacia Nazca Segun GRT 008-001380",1
1852,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Apurimac Hacia Nazca Segun GRT 008-001136",1
4565,"POR EL SERVICIO DE TRANSPORTE DE MINERAL SULFURO DE COBRE BAJA LEY TRASLADO DESDE CONCESION FELICITA 2006 AYACUCHOLUCANASOTOCA HACIA CAR. PANAMERICA SUR KM 463 PAJONAL ICA-NAZNA-NAZCA",1
4332,"Por el Servicio de Transporte de Mineral Sulfuro de Cobre Baja Ley Traslado Desde Josnitoro 3 SN Tumay Huaraca Hacia Carretera  Panamerica KM 463 Nazca Ica Segun GRR 0002-000088 y GRT 008-002265",1
3546,"Por el Servicio de Transporte de Piedra Marmol Desde Nazca Hacia Lima Segun GRR 001-560481, GRT 006-037787 y GRT 008-002157",1
3545,"Por el Servicio de Transporte de Piedra Marmol Desde Nazca Hacia Lima Segun GRR 001-560482, GRT GRT 006-037786 y GRT 007-002084",1
5156,"Por el Servicio de Transporte de Productos Eternit Varios Desde JR. Republica de Ecuador  Lima Hacia Av- Confraternidad 830 Talavera Andahuaylas Apurimac Segun GRER EG07-00001026 t GRET EG03-00000101",1
2804,"Por el Servicio de Transporte de Puntales de Eucalipto y Maderas de Eucalipto Desde Comunidad Campesina Osccollopampa Talavera Andahuaylas Apurimac Hacia Centro Poblado Cuatro Horas Chapara Caravali Arequipa",1
1674,"Por el Servicio de Transporte de Puntales Desde Andahuaylas Hacia Nazca Segun GRR 001-000038",1
1675,"Por el Servicio de Transporte de Puntales Desde Andahuaylas Hacia Nazca Segun GRR 001-000040",1
5648,"POR EL SERVICIO DE TRANSPORTE DE TALAVERA HACIA SAN JERONIMO",1
4062,"Por el Servicio de Transporte de  Toneladas de Barras de Construccion Desde Av. Los Rosales 245 Lima Hacia Av. Confraternidad 830 Talavera Andahuaylas Apurimac Segun GRR 006-0295667 y GRT 007-002130",1
5385,"POR EL SERVICIO DE TRASNPORTE DE TEJA Y CUMBRERAS",1
6292,"POR EL SERVICIO PRESTADO COMO ASISTENTE CONTABLE EN EL PERIODO DE DICIEMBRE 2024",1
1580,"POR ENVIO DE 80 PARANTE DE 89 A ABANCAY",1
5908,"POR ENVIO DE DOCUMENTOS DEL 02/12/2023 AL 24/02/2024",1
5793,"POR ERROR SE CANCELO LAS FACTURAS DE OEC CON SERCAM ",1
6242,"POR HABER PRESTADO SERVICIO DE SOLDADURA",1
5836,"POR INSTALACION DE INODORO OVALINDES Y FRAGUADO DE PISO Y BAÑ",1
2870,"POR LA VENTA DE FURGON COMERCIAL DE 4.70 MTS. PARA CHASIS ISUZU MOD. NTR 4 TON. REF. PLACA BER - 757",1
1778,"POR LLANTA Y FALTANTES DEL MES DE SETIEMBRE 2018",1
5697,"POR PAGO AL SR CARLOS- VISAR PLANOS",1
2105,"POR PAGO DE COMISION DE LOS PERIODO 08/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2106,"POR PAGO DE COMISION DE LOS PERIODO 09/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2107,"POR PAGO DE COMISION DE LOS PERIODO 10/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2108,"POR PAGO DE COMISION DEL PERIODO 08/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2109,"POR PAGO DE COMISION DEL PERIODO 09/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2110,"POR PAGO DE COMISION DEL PERIODO 10/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2111,"POR PAGO DE COMISION DEL PERIODO 11/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
2112,"POR PAGO DE COMISION DEL PERIODO 12/2018 DEL AGENTE MULTIRED CON CODIGO Nº 3387534 - CTA AH Nº 04182241933",1
5228,"POR PLANTEAMINETOS EN 2D PARA QUE PUEDAN PREPARAR CATALOGOS DE VENTA DE DEPARTAMENTOS",1
5330,"POR PREPARAR IMAGENES EN 3D, DE FACHADA PARA QUE PREPAREN CATALOGO DE VENTAS",1
2447,"POR PRESTAMO DE DINERO",1
1027,"POR RECOGER",1
4942,"POR REDISEÑO ARQUITECTONICO DE SOTANO E INGRESOS EN EDIFICIO EN ANDAHUAYLAS",1
5695,"POR REDISEÑO DE PISO 1 Y 2 , USO COMERCIAL DEL EDIFICIO EN ANDAHUAYLAS",1
6245,"POR REGULARIZACION",1
2732,"POR REPARAR EL LOCAL DEL ALMACEN OCUPADO EN LA AV. CONFRATERNIDAD –TALAVERA CORRESPONDIENTE AL PERIODO 2012-2019",1
2733,"POR REPARAR EL LOCAL DEL ALMACEN OCUPADO EN LA AV. CONFRATERNIDAD TALAVERA CORRESPONDIENTE AL PERIODO 2012-2019",1
4492,"POR SEGUNDA ESQUEMA DE CABIDA EDIFICIO ANDAHUAYLAS",1
5563,"POR SERVICIO DE COBRANZA BLANCA - MONTO MINIMO",1
4838,"POR SERVICIO DE DESESTIBA DE FIERRO DE 16 TN ",1
4839,"POR SERVICIO DE DESESTIBA DE FIERRO DE 32 TN",1
5564,"POR SERVICIO DE ENTREGA DE INFORMACION - SICOM",1
5491,"POR SERVICIO DE ENVIO DE SOBRE ENERO A SETIEMBRE 2023",1
1571,"POR SERVICIO DE INSTALACION DE PARED CON DRYWALL",1
2439,"POR SERVICIO DE TRANSPORTE A PAMPAPUQUIO",1
5562,"POR SERVICIO EN LINIA - MONTO MINIMO",1
4099,"PORTA CONO SUPERIOR Y INFERIOR RANDON CONJUNTO",1
1750,"PORTADOCUMENTOS",1
4098,"PORTA EXTINTOR RANDON",1
2816,"PORTA LAPICERO",1
2815,"PORTA SELLO ",1
2590,"POR TRASLADOS DE MATERIAL DE CONSTRUCCION (CEMENTO Y ACERO) A OBRA DURANTE EL MES DE NOVIEMBRE 2019, SECTORES DE TARAMBA Y CHUMBIBAMBA.",1
5324,"POR VACIADO DE PISO EN LA PLANTA DE LA EMPRESA",1
1620,"POTASI",1
28,"POTASIO GRANULADO",95
4132,"POTASIO STANDAR",1
5935,"POTE PASTA ELASTICA ",1
5680,"P.P.: 001103979600171280 - 5",1
2064,"PP4",1
756,"PRECISION LT",1
1409,"PRE FILTRO DE COMBUSTIBLE MITSUBISHI",1
3650,"PREFILTRO DE PETROLEO",1
1121,"PRESICION X 1/4",1
5229,"PRESTACION DE SERVICIOS EN CONSTRUCCION CIVIL POR CONCEPTO  DE ACABADO DEL PRIMER NIVEL DE LA OBRA EN AV. PERU",1
2021,"PRESTAMO DE DINERO ",1
3761,"PRESTAMO DE REACTIVA 01",1
3764,"PRESTAMO DE REACTIVA 02",1
5883,"PRESTAMO PERSONAL",1
5862,"PRIMERA COTA POR LA COMPRA-VENTA DE UN ASCENSOR Y UNA PLATAFORMA PARA MINUSVALIDO",1
755,"PRIMEX 1/4",1
754,"PRIMEX LT",1
2772," privat",1
2314,"PRIVAT",1
2670,"PRIVAT 70 PM X 100GRS",0
1611,"PRIVAT 70 PM X 50GR",1
4067,"PRIVATE X 1/4 LITRO",1
4066,"PRIVATE X 1 LITRO",1
3012,"PROACCES 1L",1
3114,"PROAXIS 60 SC X 1 LT",1
3775,"PROAXIS 60 SC X 250 CC",1
3032,"PROCESO CONSTRUCTIVO",0
2561,"PRODEFENS 500 EC X 1 LT",0
2560,"PRODEFENS 500 EC X 250 ML",0
554,"Producto Prueba 01",10
4716,"PROGRAMACION DE FILTRO",1
4751,"PROGRAMACION DE PASTILLAS DE FREN",1
4824,"PROGRAMA RE REGULARIZACION DE SANCIONES",1
909,"PROM",0
5517,"PROMALINA 30 ML",1
2545,"PROMALINA X 10ML",1
3041,"PROMESS X 1L",1
207,"PROMET B ",1
760,"PROMET B LT",50
4534,"promet boro",1
1428,"PROMET BORO X 1L",1
208,"PROMET CA 1 LT",1
759,"PROMET CA LT",1
209,"PROMET CU",1
1814,"PROMET CU X 1/4 LT",0
1813,"PROMET CU X LT",0
210,"PROMET MG",1
758,"PROMET MG LT",1
212,"PROMET ZING",1
761,"PROMET ZNC LT",1
1429,"PROMET ZN LT",1
4539,"PROMOCION CEMENTO APU",1
4538,"PROMOCION  CEMENTO SOL",1
4444,"PROPINA POR EXTINTOR VENCIDO",1
763,"PROSALEX LT",1
3236,"PROTECTOR FACIAL",0
902,"PROTEXIN X 1/2 LT",1
1118,"PROTEXIN X 1/4",1
4658,"PROTEXIN X  250ML",1
4657,"PROTEXIN X LT ",1
1191,"PROYECTO DE EMISION DE COMPROBANTES DE PAGO ELECTRONICO",0
4858,"PRUEBA DE RUTA CON MANOMETRO",1
2877,"PRUEBA RAPIDA COVID-19",0
5746,"PSO MAD CARAZ NAT R BR 45X45",1
4416,"	PUA PRODAC ANDINO 1.24/1.24 200M",1
4418,"PUA PRODAC MOTTO 1.60/1.45 200M 5""",1
4396,"PUA PRODAC SINCHI 1.40/1.40 200M 5""",1
1942,"PUCCIN X 1 KG",0
4023,"PUENTE ESTANDAR",1
6026,"PUERTA",1
2403,"PUERTA BLANCA PREM. PRESTIGE 40X650X2070",1
2404,"PUERTA BLANCA PREM. PRESTIGE 40X700X2070",1
2405,"PUERTA BLANCA PREM. PRESTIGE 40X750X2070",1
2406,"PUERTA BLANCA PREM. PRESTIGE 40X800X2070",1
2407,"PUERTA BLANCA PREM. PRESTIGE 40X850X2070",1
2408,"PUERTA BLANCA PREM. PRESTIGE 40X900X2070",1
2397,"PUERTA BLANCA RT OPERA PREPINTADA 40X650X2070",1
2398,"PUERTA BLANCA RT OPERA PREPINTADA 40X700X2070",1
2399,"PUERTA BLANCA RT OPERA PREPINTADA 40X750X2070",1
2400,"PUERTA BLANCA RT OPERA PREPINTADA 40X800X2070",1
2401,"PUERTA BLANCA RT OPERA PREPINTADA 40X850X2070",1
2402,"PUERTA BLANCA RT OPERA PREPINTADA 40X900X2070",1
2828,"PUERTA DE METAL MALOGRADO",1
5910,"PUERTA INTERIOR MODELO PRESTIGE PREPINTADO BLANCO 40x850x2070 MM ",1
5911,"PUERTA INTERIOR MODELO PRESTIGE PREPINTADO BLANCO 40x900x2070 MM ",1
5912,"PUERTA INTERIOR MODELO SINFONIA PRE PINTADO BLANCO 40 X800X 2070 MM ",1
5481,"PUERTA MODELO OPERA C/PERFORACION X65 CM",1
5476," PUERTA MODELO OPERA C/PERFORACION X75 CM",1
5480," PUERTA MODELO OPERA C/PERFORACION X85 CM ",0
5482," PUERTA MODELO PRESTIGE PREPINTADO C/PERFORACION X80 CM",1
5866,"PUERTA PRINCIPAL HDF4 MM RUTEADA ENCHAPADA EN CEDRO ROJO LINEAL CON BASTIDOR DE PINO DOBLES 33x66 MM + REFUERZO CENTRAL 33x99 MM RELLENO DE HONEY COMB(1000*2190)+MARCO",0
5867,"PUERTA PRINCIPAL HDF4 MM RUTEADA ENCHAPADA EN CEDRO ROJO LINEAL CON BASTIDOR DE PINO DOBLES 33x66 MM + REFUERZO CENTRAL 33x99 MM RELLENO DE HONEY COMB(1000*2490) +MARCO",0
5863,"PUERTA PRINCIPAL HDF4 MM RUTEADA ENCHAPADA EN CEDRO ROJO LINEAL CON BASTIDOR DE PINO DOBLES 33x66 MM + REFUERZO CENTRAL 33x99 MM RELLENO DE HONEY COMB(880*2210)+ MARCO",0
5864,"PUERTA PRINCIPAL HDF4 MM RUTEADA ENCHAPADA EN CEDRO ROJO LINEAL CON BASTIDOR DE PINO DOBLES 33x66 MM + REFUERZO CENTRAL 33x99 MM RELLENO DE HONEY COMB (950*2210)+MARCO",0
2089,"PUERTAS METALICAS ",1
2794,"PULIDOR FINO",1
4280,"PULSADOR INALAMBRICO",1
3113,"PULSOMETRO",1
926,"PULVERIZADOR 433H",1
2220,"PULVERIZADORA 424 SOLO",0
1263,"PULVERIZADORA 425 DOMESTIC",1
1794,"PULVERIZADORA 433H SOLO",0
2390,"PULVERIZADORA 435 SOLO",1
1969,"PULVERIZADORA 475 15 LT",1
3011,"Pulverizador A A motor craftop x 25 lt",1
4927,"PULVERIZADOR DORSAL SIMÉTRICO 20L  SP",1
922,"PULVIRIZADOR 433H",1
409,"puntera",1
601,"PUNTERA",1
1061,"PUNTERAS",1
1405,"QT DE ACEITE DE MOTOR",1
5028,"QUIMIFL",1
6102,"quimifol6 ",1
1071,"QUIMIFOL 600 PLUS X 1 KG",1
213,"QUIMIFOL K710",1
764,"QUIMIFOL K710 01 KG",1
214,"QUIMIFOL KK300",1
766,"QUIMIFOL KK300 05 LTS",1
765,"QUIMIFOL KK 300 LT",1
215,"QUIMIFOL N510",1
767,"QUIMIFOL N 510 KG",1
216,"QUIMIFOL NEXTRA",1
771,"QUIMIFOL NEXTRA X LT",1
1401,"QUIMIFOL NPK 600",1
768,"QUIMIFOL NPK 600 1KG",1
5622,"QUIMIFOL NPK 610 PLUS X 1 KG",1
217,"QUIMIFOL P600",1
2811," quimifol p 68",1
218,"QUIMIFOL P680",1
769,"QUIMIFOL P 680 KG",1
219,"QUIMIFOL PH MASTER",1
220,"QUIMIFOL PH MASTER 1/2 LT",1
770,"QUIMIFOL PH MASTER 1 LT",1
222,"QUIMIFOL PK 990 KG",1
5541,"QUIMIFOL PP 430 x 1 L",1
221,"QUIMIFOL PP 435 LT",1
1163,"QUIMIFOSATO X LT",1
4985,"QUIMIWET 1/4 LT",1
5524,"QUIMIWET PRIME 1 LT",1
5523,"QUIMIWET PRIME 250 ML",1
1119,"QUIMIX X LT",1
3894,"QUITASARRO 1LT",1
3426,"RACH DE FRENO CARRETA",1
5031,"RADIADOR BLX-947",1
2718,"RAFIAS",1
5417,"RAMBO 1 LT",1
5418,"RAMBO 250 ML",1
3013,"RANGER FLASH 1L",1
224,"RAPTOR 1/2 LT",1
225,"RAPTOR 1/4 LT",1
223,"RAPTOR 1 LT",1
4313,"RASTRILLO HECHIZO",1
4631,"REALIZACION DE METRADOS Y PRESUPUESTO DE PROYECTO ",1
4815,"REBATE DE FACTURACION ",1
6050,"Rebate Facturación B3 TECHOS ",1
6194," Rebate Facturación B4 TECHOS",1
4439,"REBATE VOLUMEN DE VENTAS ANUALES",1
5075,"RECARGA AIRE ACONDICIONADO",1
1460,"RECARGA DE EXTINTOR",1
5074,"RECARGA DE GAS ECOLOGICO R134A, RECARGA DE ACEITE PLACA: BLX-947",1
1453,"RECARGADO DE BATERTIAS ADO - 898",1
2764,"RECLAMO DE FIERRO",1
3353,"RECOGEDOR DE METAL",1
3783,"RECOJO DE ENCOMIENDA",1
6040,"RECONOCIMIENTO 300 BOLSAS",1
1315,"RECONOCIMIENTO DE LICITACION",1
4804,"RECONOCIMIENTO LICITACION",1
2897,"RECORTE DE CARROCERIA DE PLATAFORMA IZUZU",1
3449,"RECTANGULARES",1
5728,"RED MAD FOREST ASH 20X60",1
1076,"REDONDEO",1
1544,"REDONDEO0.",1
2056,"redondeo por decimal",1
2057,"redondeo por diferencia de decimales",1
2042,"redonde por decimal",1
4133,"REDONEO",1
2936,"REDUCCION 1/2 ROSCA Y PRESION KOPLAST",1
3312,"REDUCCION 1A1/2 PAVCO",1
2937,"REDUCCION 1"" A 3/4 KOPLAST",1
5393,"REDUCCION 3/4 A 1/2 A/CALIENTE PAVCO",1
5390,"REDUCCION 3/4 A 1/2 A/FRIA PAVCO",1
2938,"REDUCCION 3/4 A 1/2 KOPLAST",1
3252,"REDUCCION 4A2 PAVCO",1
5339,"REDUCCIÓN CPVC A/ CALIENTE 3/4"" A 1/2"" SP PAVCO",1
6299,"REDUCCION DE 3/4",1
3474,"REDUCCION DE 4 A 2",1
2006,"REEMBOLSO A JAIME",1
2723,"REEMBOLSO DE DETRACCION",1
2724,"REEMBOLSO DE ESTIBAJE",1
4979,"REEMBOLSO DE GASTOS SUTRAN",1
4490,"REEMBOLSO FLETE",0
4822,"reembolso opera",1
3362,"REENBOLSO DE FERTILIZANTE",0
5448,"REFACCION DE MOSTRADOR",1
4844,"REFLECTORES",1
3404,"REFRIGERANTE",1
2575,"REG. AGRO CAMPITO",1
2359,"REG. DE LA CUENTA DE MECHA",1
5842,"REG. DESCUENTO ALEJO",1
4377,"REGEM",1
2426,"REGENT X 1 LT",1
2425,"REGENT X 250ML",1
5550,"REGISTRO PARA POZO A TIERRA PVC POLIBAL",1
5803,"REGISTROS DE 4""",1
4292,"REGLA DE ALUMINIO 1 1/2 X 3 X 6m",1
5035,"REGULACION DE EMBRAGUE",1
2462,"REGULACION DE FRENO",1
6097,"REGULADOR DE VELOCIDAD",1
2747,"REGULARACIÓN DE PAGO",1
5734,"REGULARIACION ATTACK",1
4823,"regulariacion opera",1
2876,"REGULARIAZCION",1
5364,"REGULARIZACION  ",1
5730,"REGULARIZACION ACIGIB",1
1077,"REGULARIZACION A SALDO REAL",1
5733,"REGULARIZACION ATTACK ",1
6239,"REGULARIZACION BASUKA",0
5732,"REGULARIZACION BREAK TRU",1
4958,"REGULARIZACION DE CUENTAS PARA AGRECONS",1
5256,"REGULARIZACION DE DAÑOS DE LA OBRA",1
4395,"REGULARIZACION DE DETRACCION",1
4197,"REGULARIZACION DE DEVOLUCION",1
5896,"REGULARIZACION DE FACTORING SIDER",1
4480,"REGULARIZACION DE FACTURAS EXONERADAS",1
4435,"REGULARIZACION DE FALTAS",1
4669,"regularizacion de fertilizante",1
5915,"REGULARIZACION DE LAS NOTAS DE CREDITO 20222",1
5927,"regularizacion del estado de cuenta",1
6030,"REGULARIZACION DE PAGOS",1
1446,"REGULARIZACION DE PRECIO 10.90 - 10.65",1
4207,"REGULARIZACION DE PRECIOS ",1
5561,"REGULARIZACION DE PROTESTO",1
3881,"REGULARIZACION DE S",1
1652,"REGULARIZACION DE SALDO",1
2900,"REGULARIZACIOND E SALDO",1
5282,"REGULARIZACIÓN DE SALDO MES DE MAYO",1
4381,"REGULARIZACION DE SALDOS",1
5742,"REGULARIZACION DE SALDO, SE INGRESO DEPOSITO QUE NO ESTA EN LA CUENTA MES DE FEBRERO",1
5750,"REGULARIZACION DE SUELDO",1
1937,"REGULARIZACION DEUDA AÑOS ANTERIORES",1
4436,"REGULARIZACION DE UNIFORME",1
5470,"regularizacion de urea",1
5202,"REGULARIZACION DIAMONICO",1
5472,"regularizacion molimax",1
5073,"REGULARIZACION POR DEVOLUCION DE NOTAS DE CREDITO",1
4755,"REGULARIZACION POR DIFERENCIA DE PRECIOS",1
1313,"REGULARIZACION POR ERROR",1
2047,"REGULARIZACION POR ERROR DE VENTA N/V 002-013664",1
1861,"REGULARIZACION POR ERROR DE VENTA POR PAGAR SIN NOMBRER DE 18/11/18",1
6199,"REGULARIZACION POR TIPO DE CAMBIO",1
2054,"regularizacion por vaariacion de decimales",1
2668,"REGULARIZACION POR VENTA DE ATOMIZADORA",1
6238,"REGULARIZACION STROM PHOS",0
5731,"REGULARIZACION TRASLATE",1
5471,"regularizacion urea",1
945,"REGULARIZADO",0
6150,"REGULARIZCION DE SALDO",1
2343,"REG. X SOBRANTES",1
6002,"RE IN",1
5882,"REINTEGRO DE VIATICOS ",1
3424,"RELLENADO DE BOCAMASA",1
1531,"RELOJ CONTROL DE ASISTENCIA BIOMETRICO DACTILAR",0
2049,"REMACHADO DE ZAPATAS",1
253,"REMACHE HUECO 410 423 425 475",1
1761,"REMBOLSO DE CHEQ EN OFICINA",1
1581,"REMBOLSO POR  CUENTA A FAVOR",1
2115,"REMBOLSO POR GASTOS",1
1201,"REMBOLSO POR MANO DE OBRA",1
1635,"REMUNERACIONES POR PAGAR",1
5788,"RENOVACION ANUAL DOMINIO SERCAMSRL.COM Y SERVIDOR DE 10 GB DE CAPACIDAD, 100 GB TRAFICO, CUENTAS ILIMITADAS DE CORREOS Y SOPORTE TECNICO, DEL 9/4/2024 AL 8/4/2025",1
2099,"RENOVACION DE CORREOS",1
4016,"RENOVACION DE GPS CORPORATIVO BASICO ADP-906",1
4018,"RENOVACION DE GPS CORPORATIVO BASICO AXM-949",1
4017,"RENOVACION DE GPS CORPORATIVO BASICO AXN-710",1
4186,"RENOVACION DE GPS CORPORATIVO BASICO BCN-725",0
3956,"RENOVACION DE GPS CORPORATIVO BASICO BEQ-797",1
3957,"RENOVACION DE GPS CORPORATIVO BASICO BER-757",1
4019,"RENOVACION DE GPS CORPORATIVO BASICO F9M-764",1
2618,"RENOVACION DE LICENCIA DEL RELOJ CONTROL",1
4602,"RENTA DE CUARTA CATEGORIA",1
4339,"RENTA DE QUINTA CATEGORIA",1
4726,"REPARACION AJK-989",1
2871,"REPARACION CAJA DE CAMBIOS ADP-906",1
6145,"REPARACION CAJA TIMON AXM-949",1
1925,"REPARACION CAMBIO DE PARACHOQUE C5A-813",1
2312,"REPARACION DE ARRANCADOR Y REGULACION DE FRENOS",1
5215,"REPARACION DE CARRETA AJK-988",1
2459,"REPARACION DE CARRETA D6R-986",1
2458,"REPARACION DE CARRETA F2R-989",1
5395,"REPARACION DE CARROCERIA CASMEÑO CHOQUE",1
3057,"REPARACION DE LAPTOP",1
5159,"REPARACION DE LA UNIDAD PLACA BLX-947",1
2532,"REPARACION DE PORTON",1
3327,"REPARACION DE TECHO",1
1476,"REPARACION DE TOLDERA",1
5071,"REPARACION  GENERAL DE CABINA",1
4845,"REPARACION SEMIRREMOLQUE PLATAFORMA DE PLACA AJK-988",1
4729,"REPARACION SEMIRREMOLQUE PLATAFORMA DE PLACA AJK-989",1
2529,"REPARACION Y MANTENIMIENTO DE PC",1
2533,"REPARACION Y SOLDADURA DE BARANDA",1
4634,"REPLANTEO DE PLANOS DE ESTRUCTURA",1
3814,"reposicion fertilizante",1
2620,"REPUESTO DE MOTOBOMBA 207440625",0
2814,"REPUESTO MOTOPULVERIZARODA 423 (4071148)",1
1801,"REPUESTOS VARIOS ",1
1190,"RESCATE 1 KG",1
1206,"RESCATE SP ,30X0,1 KG,PE",0
280,"RESORT",1
858,"RESORTE (0070259)",1
2596,"RESORTE (0070259) 425",0
274,"RESORTE 425 435 456 457 475",1
4503,"RESORTE DE CONTACTO 0073418",1
273,"RESORTE D/.PRESION 425 455 475",1
275,"RESORTE PRESION 435 425 475",1
3030,"RESORTE SOLO 425 (0070259)",1
1211,"RESTANTE DE FACTURA - FACTORY",1
1410,"RETEN AKURO",1
1849,"RETEN DE TAPA",1
1246,"RETENES CHIQUITO ZETA",0
3410,"RETENES DE BOCAMASA",1
3386,"RETENES DE VASTAGO DE VALVULA CAMBIO",0
1245,"RETENES GRANDES EJE",0
1129,"RETEN ROYAL CONDOR",1
6035,"RETIRO DE CHEQUE",1
5701,"RETIRO EN EFECTIVO CON TARJETA Y CLAVE",1
3119,"RETROEXCABADORA",1
1350,"REVICION TECNICA",1
1375,"REVICION TECNICA DE MATERIALES PELIGROSAS",1
4071,"REVISION DE FRENOS AWC-751",1
3195,"REVISION TECNICA ADP-906",1
3194,"REVISION TECNICA ADP-906 F2R-972",1
2780,"REVISION TECNICA AJK-988",1
4443,"REVISION TECNICA ASJ-726",1
4445,"REVISION TECNICA ASM-949",1
3445,"REVISION TECNICA AWC-751",1
2779,"REVISION TECNICA AXN-710",1
5462,"REVISION TECNICA AXO-724",1
2251,"REVISION TECNICA C5A-813",1
3198,"REVISION TECNICA D6R-987",1
2033,"REVISION TECNICA F2R-989",1
3196,"REVISION TECNICA F2S-972",1
1952,"REVISION TECNICA F9H-940",1
3197,"REVISION TECNICA F9M-764",1
5945,"REVLISO PIXEL WHITE 30X60",1
5727,"REV PDR GTI GALICIA 46X46",1
5830,"REV RUST LINO GREY 60X60",1
773,"R-FOS 1/2 LT			",1
1345,"R-FOS GEL X 1 LT",1
772,"R-FOS X 1 LT			",1
1958,"RHISOLEX",1
2280,"RHIZOL",1
4350,"RHIZOLERX",1
1189,"RHIZOLEX 0.5",1
1204,"RHIZOLEX T,12X0,5 KG,PE",0
1203,"RHIZOLEX T,9X0,2 KG,PE",0
177,"RHIZOLEZ 200 GR",40
5535,"RICOCAN",1
1150,"RID",1
1151,"RIDO",1
3103,"RIDOMIL 1/2",1
815,"RIDOMIL 1/4",1
1507,"RIDOMIL GOLD X 1/4 K",1
1509,"RIDOMIL GOLD X 1 KG",1
1153,"RIDOMIL X 200 GR ",0
1152,"RIDOMIL X KG",0
1072,"riel",1
1141,"RIEL",1
1,"riel 39 ",10
5987,"RIEL 5 M.M T/50/A (50*50*5MM)",1
2,"riel 65",11
3,"riel 90",13
5988,"RIEL 9M.M T/70-1/B (70*65*9MM)",1
2187,"RIEL METALICO",1
3977,"ROBO DE DINERO EN EFECTIVO",1
595,"ROCA FOSFORICA",1
776,"ROCA FOSFORICA			",1
2771,"ROCA FOSFORICA10",1
948,"ROD",1
110,"ROD AMIN 1/2 LT",66
109,"ROD AMIN 1/4 LT",34
111,"ROD AMIN 1 LT",128
1346,"ROD-AMIN X 1/2 LT",1
2744,"ROD-AMIN X 1/4 LT",1
1347,"ROD-AMIN X 1 LT",1
2380,"RODILLO Nª 9",1
3999,"RODILLO TORO #12",1
4000,"RODILLO TORO #3",1
775,"ROD POWER X 1/2 LT			",1
2903,"ROD POWER X 1 LT",1
774,"ROD - POWER X LT			",1
6325,"ROLLIZOS DE 6 4MM",1
6326,"ROLLIZOS DE 6 5MM",1
5605,"ROLLO DE CABLE #10 VERDE/AMARILLO",1
5612,"ROLLO DE CABLE #12",1
5606,"ROLLO DE CABLE #12 VERDE/AMARILLO ",1
2632,"Rollos de Tubo por 100 Metros Negro Transportados Desde la Av. Albert Einstein Lote B4 Z. I Parque Industrial Sector 62 Chilca Cañete Lima  Hacia Jr. Arica N° 126 Abancay Abancay Apurimac Segun GRR ",1
2633,"Rollos de Tubo por 100 Metros Negro Transportados Desde la Av. Albert Einstein Lote B4 Z. I Parque Industrial Sector 62 Chilca Cañete Lima  Hacia Jr. Arica N° 126 Abancay Abancay Apurimac Segun GRR 0001-014720, 0001-014764, 0001-014765",1
1102,"ROMANAS",1
1477,"ROTACION DE LLANTAS",1
2735,"ROT-HOR X 1/4 LT (ACIDO INDOLBUTIRICO)",1
3374,"ROTULA",1
3373,"ROTULA LH",1
3372,"ROTULA RH",1
3007,"RUGBY 20 CS X 1L FARMEX",1
2421,"RUGBY X 15 KG",1
2979,"RUGBY X 1 KG",1
2422,"RUGBY X 5 KG",1
2546,"RYZ UP X 25 ML",1
5311,"SACAGRAPA",1
3966,"SACO DE POLIPRODILENO 50 KG",1
3212,"SAE",1
5197,"SALDO BIOKARANYA",1
991,"SALDO BV43714",1
3082,"SALDO DE 02 PROMALINA",1
5104,"saldo de bv22556 x 02 phyton x 1/2",1
697,"saldo inicial",0
1037,"SALDO INICIAL",1
2264,"SALDO INICIO",1
1074,"SALDO ININI",1
1070,"SALDO POR PAGAR",1
5255,"saldo urea",1
